recipeid,env_score,nutri_score,meal_score
234315,24.22548337424775,29.3523684430219,30.0
234317,9.353769591738278,9.634232271092973,40.0
234319,31.319111292177908,18.342816539173253,55.0
234324,29.500748482837395,32.845654953124985,45.0
234329,232.24406962179964,50.579334655118856,30.0
234335,249.2472077015845,22.176158929751857,40.0
234336,180.12523920734748,37.07502138648353,40.0
234341,32.647054060279714,26.45821828948605,55.0
234344,7.144275888194022,6.784945645981953,55.0
234345,40.00020673956228,37.0996056221516,45.0
234346,37.86247973237645,24.39597512777044,75.0
234347,107.09101111261134,32.80097496880615,60.0
234348,87.99477653142978,18.13900608785879,40.0
234353,102.47204564417737,65.82743070238513,50.0
234355,47.909483970975415,58.63633188591598,20.0
234359,54.97776496729412,32.82034671348607,50.0
234363,2.636191282568368,1.4518168663346371,60.0
234367,23.772085440922453,14.866206198791035,35.0
234369,260.58635289293363,53.84505600654137,50.0
234374,114.55855677757714,39.41017012449591,65.0
234375,98.4428581012564,49.74852493580315,60.0
234377,53.21407054090903,34.193713216591576,35.0
234379,214.51840807574752,45.461555519564456,40.0
234381,94.99783880450727,65.5470748751924,45.0
234385,9.347415451495745,9.513113257554824,30.0
234387,47.52955811296176,49.589552496754784,20.0
234391,45.838813260058764,29.842398389044032,70.0
234393,36.07434089952092,26.21819915893508,35.0
234396,243.03614886316137,22.12415388559708,30.0
234399,47.66073714286264,31.32397160358688,60.0
234400,95.75567438405722,61.08519275161036,75.0
234401,129.15056635342967,42.112797024210906,70.0
234402,24.533798847264148,16.298058486890938,65.0
234406,19.44851573106192,21.67788474259876,25.0
234410,53.78323704632013,32.12493926078817,75.0
234412,204.91336162474067,43.074986224386265,55.0
234415,101.00998679811477,33.07649355508238,55.0
234421,15.485231458912583,16.601515109944238,45.0
234422,70.95345965900512,45.29446414431045,45.0
234423,78.61587895967652,20.04373298294243,55.0
234426,65.10456528253937,34.667498954530394,35.0
234427,105.63976424870884,43.920147753452426,60.0
234429,17.30761471364123,18.89229864096906,30.0
234430,31.824783651860294,36.78375995360376,20.0
234431,140.57492216226547,29.23360226516704,40.0
234434,75.64536007217725,40.166473506066126,55.0
234436,19.73062717075117,25.182422240119024,45.0
234438,77.50383533653962,18.654448301173527,60.0
234440,28.43473085580243,30.77549999999998,20.0
234442,33.05410997685545,16.231804002844243,45.0
234448,23.373498114521766,25.14091578034303,20.0
234449,106.14214313944493,39.12434889831231,60.0
234452,53.095945107512904,27.62218050784679,55.0
234454,156.78036819103176,51.09861799671243,30.0
234456,87.65576942964879,30.31924488312459,45.0
234458,73.85834371588405,29.16222464971458,80.0
234469,67.06180397142313,28.0413938960945,55.0
234476,15.327319931335749,12.31065228926762,40.0
234478,7.640444381381158,7.75105915950534,20.0
234486,69.42826999067239,40.12866157876975,50.0
234488,58.317472252842364,28.76160597574397,40.0
234490,53.44630662026273,36.00793399815941,50.0
234492,166.92239707766657,34.43565971710204,35.0
234494,17.292338862648155,27.757615691489374,30.0
234496,33.72070634216544,27.395192127040847,70.0
234501,48.88980350735165,21.475018231988447,70.0
234502,48.94307608195548,24.741324435766654,45.0
234505,39.772842130823584,46.012661505828014,30.0
234510,145.9187371883062,63.2957435500755,70.0
234512,70.19938694581904,58.36768360008769,30.0
234514,16.952934648703504,21.68053125,30.0
234524,7.090072974483428,9.76097173009926,35.0
234525,47.48947097119641,14.339586701462265,45.0
234527,27.958513117707426,23.83007513307465,85.0
234528,242.2143792578716,57.6856038827958,60.0
234532,362.57951687303176,25.372581416775944,35.0
234533,28.510052153109157,19.48121678644891,35.0
234534,21.02542053423018,10.787086278440446,45.0
234535,11.093176913367436,5.273267050409908,20.0
234536,9.765547329944983,6.811955596774476,65.0
234539,131.2492173472208,11.80707107786424,60.0
234549,57.57808161963402,33.31112145047762,55.0
234550,40.95049854823287,15.63640456554535,50.0
234551,76.99227729874428,38.85865567668311,55.0
234561,31.191601069689717,30.884173540669337,30.0
234565,37.105075704789584,25.18799926435792,55.0
234566,34.152977097767376,24.429995545905165,55.0
234572,40.28922766685308,27.950256422464435,20.0
234574,15.011620486050305,9.104557847290502,45.0
234577,42.06660585148758,21.031107761917013,40.0
234578,2.7132023595731085,3.660866129515351,40.0
234587,11.930089903239846,13.11076754662944,35.0
234588,33.37800271552552,25.2322666094908,40.0
234590,58.33928977974888,48.073836722254526,45.0
234591,31.53417022973628,31.38076964902029,45.0
234598,35.6422371660713,26.651523690920225,55.0
234599,17.20997835121869,14.754706074691454,45.0
234600,56.50254541421341,25.44243573912971,40.0
234602,29.76740541700986,11.607353496503505,50.0
234603,11.993865984006408,10.27911164650438,20.0
234606,160.75881791264206,35.80946281355018,50.0
234607,6.18806842891906,23.8630243493761,60.0
234608,34.72310267227086,32.42856804633211,45.0
234610,249.3898706513013,53.59782595119748,35.0
234613,367.12374996689715,34.126991173105715,30.0
234617,122.29986448779994,46.317221557525926,45.0
234619,179.67091994235793,28.81740915372124,55.0
234627,147.0500484802557,49.47430929723299,80.0
234632,62.31972120794589,38.52216506600941,30.0
234636,61.7756463916115,39.87040757416505,55.0
234638,28.643657451145188,16.710446086299672,60.0
234641,71.14055462148212,34.893990640377496,80.0
234642,14.065840577136097,9.15465263590248,30.0
234646,104.8271300524847,22.46396907591576,40.0
234649,3.3004529966474605,2.6572986577181235,30.0
234653,33.84966599509749,20.730467051026768,35.0
234660,101.85379940844098,32.48358953740399,55.0
234662,26.4450976510821,21.80958154113185,30.0
234663,32.16132831482282,18.534738055610887,75.0
234664,39.34996818116576,35.331584323321565,45.0
234667,61.75417359247177,46.618708360504506,35.0
234668,43.13643750139259,18.65380994280066,60.0
234670,16.01408686986583,11.944190321718562,65.0
234671,74.69544430301613,61.89819121803588,55.0
234672,61.51114408929594,33.668134228209425,35.0
234674,95.62153801512066,20.57765862422157,65.0
234675,43.25763906984989,11.352787981765047,45.0
234678,38.32951366321649,49.96566681701914,40.0
234683,84.09847439984294,16.917244974930615,45.0
234687,58.111119499059164,46.909069834087546,40.0
234690,19.42186452851928,14.654829693829704,35.0
234696,114.934450398322,30.40630859728506,55.0
234697,45.47647965868411,14.481180140829348,45.0
234699,66.21000668492688,25.818384583115453,75.0
234701,138.44769585975115,62.85905039883559,45.0
234705,135.55648744681662,30.14972111858302,35.0
234706,318.95671172460635,23.52900715502956,55.0
234709,19.928905872541446,12.634249019233517,30.0
234710,46.40138423618451,17.383938721687628,35.0
234711,121.04192797646513,37.23283016526288,40.0
234713,55.4929859490162,28.96765153867733,50.0
234715,85.14658621908431,55.45682129102688,40.0
234724,82.48850400214499,25.94564413702539,45.0
234728,261.4858846933531,33.97663179216801,55.0
234733,39.81431831922451,19.81840720911409,55.0
234736,60.57942187902244,24.908504522112768,40.0
234739,88.10043021399787,45.77604649964693,55.0
234740,139.55957543404753,67.28535384619148,55.0
234750,98.4219188623442,40.53948944229141,55.0
234753,17.213069407670506,21.23105309721663,30.0
234757,64.09550505785732,41.53773365094767,50.0
234759,9.269630484966545,5.857817739000087,50.0
234760,38.498734916348255,39.37739260881713,45.0
234768,54.18503119889742,46.4471035466257,60.0
234772,39.45296254729742,25.11363926968178,80.0
234777,12.22134830059839,9.824544850136236,45.0
234778,10.344633068702386,11.963274488552326,20.0
234779,23.69625917231578,15.408375555668396,45.0
234782,28.7842078844019,29.61709237005244,30.0
234783,14.880928319763884,25.107641470452744,50.0
234786,26.645664932448582,14.425552549877631,50.0
234787,25.665728751857586,25.96575757966212,35.0
234788,60.65079134938477,24.971489195137288,40.0
234789,138.2900516337246,34.57781640406338,35.0
234790,33.75660330090787,37.26525573877068,20.0
234791,138.84822988219094,32.706378929995296,40.0
234792,95.72114895243868,32.928318395533985,55.0
234793,107.06764263241949,19.88168781348135,50.0
234802,29.301365874988917,27.835621807171,45.0
234803,52.56312607407284,32.81846860213321,45.0
234805,28.172405479029138,19.561594159922585,45.0
234809,158.72609003449588,33.93284548542454,35.0
234815,18.763525296274167,22.52418231111704,30.0
234820,47.43763454620136,13.203531128123837,60.0
234821,101.4652752422859,32.208004413872885,70.0
234822,169.28986968926904,40.841701819212254,40.0
234823,39.21118726331781,20.01861420030756,60.0
234827,130.87383749432746,40.10083182055381,60.0
234834,12.623747219128779,7.815631948255848,75.0
234835,44.03587848541725,32.676361911316754,55.0
234836,16.5441646429761,22.22742427456113,35.0
234837,8.291365802802776,6.350999003832543,45.0
234844,26.716802176838176,17.837202095875856,55.0
234847,36.898033323321755,25.24540399848743,20.0
234849,9.70579255174611,7.18279739644969,45.0
234850,112.97230344105982,38.39401243124251,60.0
234853,93.51628269883274,27.65890713526594,45.0
234860,18.79860124901511,9.249686126074536,45.0
234861,22.345530770633758,13.093112162729325,60.0
234863,71.18722625040664,62.2884822540113,50.0
234864,19.523952102847645,11.665728355355064,30.0
234866,11.474559622409982,7.526668808943919,45.0
234876,117.18035568383237,63.74171283489547,55.0
234881,17.135463815728382,13.326706761201471,35.0
234885,53.19269853303058,38.87240512843016,65.0
234891,15.010726332389602,18.933269808982963,35.0
234892,15.527396890923455,52.48161890397184,30.0
234893,37.6894966278945,53.86714504483507,20.0
234896,360.423738353308,22.36801089918256,30.0
234897,17.535833846453716,7.718983046135081,35.0
234899,206.6912906703616,38.46469686193667,40.0
234901,60.086121153118526,67.34071614407324,30.0
234902,63.28151271405993,49.70259853982918,55.0
234903,33.916535044568654,46.02058898529803,10.0
234905,98.18189107827561,26.983686818314983,55.0
234915,1.998345170145309,1.7635708446866472,40.0
234917,37.54636937815056,30.332079298501498,40.0
234919,68.47870345479595,45.6179564847395,60.0
234921,87.79141039245347,68.1289216128013,35.0
234923,117.49060571404488,22.46559700186092,70.0
234925,17.807062868089766,16.42563631244677,55.0
234930,9.498565538597187,7.475709737208492,65.0
234936,63.43372012348399,40.574411411621554,50.0
234939,101.24625083197998,30.5138128182642,45.0
234943,77.34014820266455,67.14969486924554,60.0
234944,7.867663980672986,4.9122953195462165,35.0
234949,35.104918160713936,30.61534137170021,20.0
234950,26.69613304592389,21.266620906341952,60.0
234953,16.064728561378807,10.270689155590816,40.0
234958,31.070631691299425,14.835000998797527,55.0
234966,30.64290042423067,24.59931903545837,45.0
234968,45.505221560576175,12.346174288743882,45.0
234970,68.36099799125537,25.87911419163506,40.0
234979,53.292577487066694,43.00255291267443,50.0
234984,68.03350779532643,29.52598695158293,50.0
234985,31.89923586973422,27.93568871031195,60.0
234990,11.60502937166924,13.036626377221683,35.0
234992,46.70518547351324,31.41316176482325,60.0
234997,46.31425939260018,23.6800131406871,50.0
235000,204.1270883302758,49.79099783838395,30.0
235006,31.96818207055015,38.12901301315639,45.0
235010,32.03744216216505,21.70426104880038,40.0
235012,40.537702108158,23.63310928352436,60.0
235015,15.56776474288311,13.927427146015814,45.0
235018,35.45805551150543,39.92908217271509,30.0
235021,28.506869166204286,29.266257326962062,30.0
235023,45.21259893184313,21.308969464238142,60.0
235029,66.4780597620129,17.2517363206045,45.0
235033,67.59138119385979,18.70468955126132,40.0
235034,28.018132648776138,9.64962419533852,70.0
235039,47.722706596461215,33.45922907550424,65.0
235040,78.20944470099883,26.86671567683146,45.0
235045,9.284429474779257,12.0047864992406,20.0
235046,71.15163020507129,14.772208276986968,30.0
235047,2.5696759302882373,2.035625198166957,55.0
235052,11.931948020188615,9.904155291688838,70.0
235056,10.441214522744033,8.298308427846457,60.0
235057,10.407060702084763,8.891673005123776,65.0
235064,43.12095619077426,42.84889864042208,30.0
235070,83.77701792807335,36.58678645103997,75.0
235072,57.731513351999794,38.27399547119619,40.0
235075,28.787272803765497,15.152584462984876,65.0
235076,160.16986339861728,65.87327444355824,65.0
235078,151.03449591864967,53.36897046241911,55.0
235086,38.051124334066394,31.77720997252239,35.0
235087,49.36143164250338,69.59804508547008,20.0
235089,33.01425844633118,24.31819641179912,50.0
235093,104.66702353540614,37.3713793827522,60.0
235096,23.293143072588258,19.408849556692456,30.0
235098,11.260985236770091,8.143765925797238,65.0
235100,32.98889199307319,41.24961546057124,45.0
235102,34.69220832983374,24.529854273134728,55.0
235103,139.7031493853201,57.808860432348766,50.0
235107,44.89243298624367,46.65513732931922,45.0
235113,8.983828773268456,10.023413549969344,20.0
235122,30.191013078060315,7.531227450268941,60.0
235127,107.10366293098025,70.60585119345654,10.0
235133,12.071988526580306,6.617953885736911,60.0
235134,26.28063117076548,7.47978651537143,60.0
235150,23.79450650415747,16.764084576713387,45.0
235155,116.54713622486724,38.57549758815831,40.0
235157,33.98781231605856,28.70786643990703,50.0
235158,59.81345629791166,20.845618483455745,60.0
235165,101.89527357942208,41.12471498000437,40.0
235166,16.808216298477504,13.919503207911571,35.0
235170,79.08061031566511,46.5728043070304,35.0
235173,19.972935070178938,13.163767168448064,55.0
235176,11.103674113201716,5.717134954621799,70.0
235178,60.62222425637628,41.00648195426922,50.0
235179,97.60645143853372,30.90779084200311,50.0
235182,11.852087129908199,14.601800330194926,25.0
235184,41.7771225193208,22.41399354317021,35.0
235186,139.8078346714407,48.48513241505637,65.0
235188,15.833099029700836,18.59561940524071,35.0
235189,46.15985402345186,31.414545334606643,30.0
235194,58.70644050972285,22.050217132885788,45.0
235195,265.8414367143677,47.22044413076423,35.0
235198,28.921828216365682,17.65941264996749,25.0
235205,44.9409793044269,33.942112202432085,35.0
235207,7.324308874969818,13.599314790359752,35.0
235208,28.591426741671,22.09442298091137,55.0
235214,89.8486852816302,22.072704997202823,40.0
235216,3.0414725456666956,3.125514196349211,30.0
235219,15.553848640598456,21.007805739695023,20.0
235220,296.4270168118369,51.54733721052139,30.0
235221,18.297570881076936,11.801324605183543,65.0
235225,125.94405382964787,50.14948745044357,70.0
235226,12.97720949136519,12.653474939150325,40.0
235228,30.764234845470483,26.97472109112617,55.0
235231,37.583621754825764,32.71614024572908,50.0
235232,20.569062044405246,18.632719674997013,60.0
235234,24.10638180470893,8.86041154078831,60.0
235241,125.30726297068678,43.833515236365216,45.0
235242,45.445016659956366,36.506679529384336,30.0
235243,36.320138753216604,56.673756818251,35.0
235248,4.2928385731474314,3.4692854223433263,40.0
235253,23.91478575037411,8.078718052055088,65.0
235254,37.95053384389273,14.246657900888303,75.0
235255,37.43105740912474,16.6823224485857,75.0
235256,17.076819907964406,13.65629896654407,55.0
235272,16.459446504851627,16.537676325497973,50.0
235274,159.08778160327014,42.470939666626464,40.0
235277,146.917747202079,57.74883200146962,55.0
235285,45.8799551979923,26.93355910061119,60.0
235288,15.027881390245419,15.273439373798404,30.0
235293,48.981826511187634,17.40279548056272,50.0
235296,103.71937167389507,31.54965230394783,55.0
235297,34.79101116960861,27.619446543337148,35.0
235300,84.40147569081205,43.17415560627409,80.0
235302,17.77273715140573,8.728396238394996,40.0
235305,47.14602299115665,17.91697396514779,35.0
235311,74.45212319467299,41.783794305020976,50.0
235314,20.017310889037155,22.89350398436404,30.0
235316,46.78335748769504,23.25808884591457,45.0
235324,229.25433876605723,71.42511508688003,40.0
235329,176.25663928688385,51.35595809769977,45.0
235330,61.45877576662746,42.146359019706885,45.0
235331,59.13220979825148,36.44430194115608,50.0
235332,16.95596334799592,17.625677488693157,35.0
235334,22.5478879850627,17.337719765917566,50.0
235339,26.789353423019122,20.61285661737248,35.0
235342,104.30378079201687,36.852124962529125,50.0
235343,178.7530649822934,53.78397788375756,45.0
235345,72.93970271857614,64.79426057762885,55.0
235348,19.011738012775787,12.138128228311214,40.0
235351,117.42031715237916,39.17031476227901,40.0
235354,3.912676015177076,2.7521774317169454,40.0
235355,67.9243413039926,48.485738754825135,45.0
235357,112.332548162389,58.00456561559693,55.0
235371,8.521265166956603,7.482938866606401,50.0
235376,19.897580954417435,13.737086041723035,50.0
235377,89.76562956313374,23.688225528987715,45.0
235378,16.672361260450195,19.76035932729004,30.0
235387,72.06152858017356,28.53868224173686,50.0
235388,58.171783230913526,16.672154306764458,70.0
235391,14.685445405802986,10.407379046293087,60.0
235396,9.860076619908643,6.787423879176168,75.0
235398,27.499621850498293,17.178383921292244,45.0
235402,119.39795872201077,38.61103795589648,65.0
235405,32.23745823184745,23.07270880524823,35.0
235409,23.49913873232538,30.816226906290368,35.0
235410,62.55358529031922,22.41351308678459,45.0
235411,40.07478867459327,36.15744241119593,40.0
235418,20.93773017631368,13.363130030148316,30.0
235419,269.2885651728167,66.30763259477159,75.0
235420,16.283146348918816,19.613867796485824,30.0
235421,229.74999305142464,46.50163532079589,60.0
235423,89.63493839514403,20.35176672854849,50.0
235427,81.57624221234506,59.86064920339054,60.0
235436,14.884885855254327,12.269531061577473,50.0
235443,21.212217693221202,14.576681791432186,40.0
235450,84.28993410624363,41.779187896386496,65.0
235451,6.210232077441172,6.260912698412694,20.0
235453,48.60446581617795,38.75410283397362,35.0
235457,0.0850265912341368,0.0750372956403269,30.0
235459,6.615057926643569,6.075338045157866,75.0
235460,50.07836351301394,18.64003765552222,25.0
235461,69.83265553976366,52.10592861057894,45.0
235470,253.9149131165797,35.10491244730009,45.0
235473,25.798392505644678,15.417426170808069,60.0
235478,50.191481034497926,40.725398070147335,45.0
235487,27.293278575788502,9.042903873466352,60.0
235494,32.96440870663681,27.57897898426307,35.0
235495,133.06093561532467,52.63321225994387,65.0
235496,76.97536564357502,45.69831521995407,75.0
235503,19.557816538231368,14.798574395206227,60.0
235504,2.6975897587816924,2.380665122615802,30.0
235505,41.16031409671298,8.877167920329018,30.0
235506,38.77512686498454,32.28649653568745,55.0
235507,61.20275385614139,26.510739566017737,30.0
235508,63.48351628937863,43.14046102671179,35.0
235509,0.6449685469781156,0.5691948228882829,40.0
235514,73.32931473880546,31.18517005091501,55.0
235518,116.56286763065813,48.81147533552166,70.0
235519,77.66439944973747,51.33602338540713,45.0
235520,1.5859882302740549,1.399659400544958,30.0
235522,0.669639475004601,0.5909673024523157,30.0
235524,374.3827967524449,38.39446187207083,20.0
235526,2.0300649347507904,1.7915640326975464,30.0
235529,54.02431447083876,27.36932797622532,35.0
235532,64.38806809618053,46.233208962590695,40.0
235534,16.48319207071134,10.05767418764303,50.0
235536,89.40685030054296,64.45894070813866,70.0
235538,37.660356975858996,31.5326856729454,30.0
235540,69.65813017739067,38.54046023209478,60.0
235541,11.612239340654652,9.646887507478905,55.0
235551,47.37710509887964,33.37957201200263,50.0
235552,8.890292439021493,9.199685627271828,40.0
235553,25.405449684262848,15.285912173656014,60.0
235555,35.18977970406997,24.25682205410084,60.0
235560,153.02228461085588,54.81970311962756,40.0
235562,40.5100073838231,10.307402505184726,45.0
235563,305.4641012117286,53.32521861330709,60.0
235570,17.892180836412322,14.345053860557972,45.0
235572,36.417285991993865,16.67443263803894,30.0
235574,14.699129546003274,10.209923657957516,40.0
235575,128.54789198952892,44.439309467283806,55.0
235582,59.41941737215587,15.817402391041824,65.0
235587,73.83473704589099,16.362231311966212,50.0
235591,47.57164331478057,13.1500982775259,35.0
235595,17.23563774652513,6.290628248222372,30.0
235596,1.087283042310102,0.9595442779291544,30.0
235597,212.8900756935135,45.0392976974566,55.0
235600,116.62472954868818,27.851232533879035,65.0
235602,0.775195802775063,0.6841224114441411,40.0
235605,27.37301220602664,28.587598773841943,30.0
235606,315.0309455613537,59.84300431751485,35.0
235615,110.57690815109646,30.87444522661593,50.0
235618,24.68574805580446,16.863045086934754,35.0
235624,47.92854726564015,32.72434336813358,65.0
235626,90.2472968312434,33.23100991386603,45.0
235629,73.53829260034033,37.02815527588513,55.0
235630,24.189614056075108,12.465497072176992,60.0
235632,83.19597027012777,26.53132318180976,55.0
235633,34.573575886076114,20.98611842427996,70.0
235634,78.48024238003978,33.71609571171775,55.0
235639,335.23081472205644,62.28911363350064,55.0
235645,26.324364828070706,17.633136581021624,60.0
235649,50.374072985678644,17.35197643500337,45.0
235653,32.35033633411534,23.844398505370748,20.0
235655,97.98770167078045,26.318366540256008,60.0
235656,147.48197865621822,34.26470483916653,70.0
235667,48.37188891529096,34.049341831442334,40.0
235668,17.58552992037144,11.69753358117279,30.0
235670,95.79319901530265,30.52987274301384,80.0
235674,55.80413387197599,45.8737445072264,35.0
235677,40.159950943227976,25.981140050944653,70.0
235680,30.63349566486532,17.997830779817434,70.0
235682,3.1301991373425495,2.53826124963056,55.0
235684,40.67251653113449,10.454749498672992,65.0
235692,367.6642631446672,68.58344523179515,55.0
235698,75.7170663874889,14.783854139961406,40.0
235702,10.453669973356229,4.491903433135021,30.0
235713,98.25361718072382,32.588269447739414,60.0
235718,80.41269396797531,21.95316595326646,50.0
235719,25.793284921656912,17.26592373861861,20.0
235721,72.86726420962697,55.60170997480185,35.0
235725,124.5684473641282,44.11505195119206,55.0
235729,47.36402409135815,32.52199759010223,50.0
235730,362.60201595159697,26.335645022941456,45.0
235731,50.57263011566735,39.69545907173489,30.0
235732,24.04781402841624,10.448167011079304,50.0
235734,245.30930448061093,18.455944417784668,45.0
235737,57.60046291572827,56.66543199260618,35.0
235740,23.649161315368275,27.67685857536461,35.0
235741,78.30906279884978,35.90665533440699,75.0
235749,152.52504750109128,35.71636098217649,40.0
235750,37.193183195241836,12.784144154261158,40.0
235751,28.042196681495774,28.019972388363257,45.0
235753,179.23502983198517,47.60578606293337,45.0
235765,13.462549426510583,8.652540659626426,30.0
235766,9.535668510889682,6.193778809313284,40.0
235768,44.55453613291463,28.206291050234444,55.0
235770,57.92992757427432,36.488184753812746,50.0
235772,21.16807403532963,18.212218936603463,35.0
235773,27.044772343217318,23.028806388788546,30.0
235774,25.12875044861278,20.343763536380443,30.0
235777,12.218355174257695,16.88371635511604,20.0
235781,57.351228440973266,30.18901127566381,60.0
235782,44.898302618383994,18.77282222073533,55.0
235783,45.45965708793395,25.08865792123642,65.0
235784,127.49072948149696,29.57613222848616,40.0
235785,28.096999540534043,17.85120319502125,45.0
235789,158.9596147145388,32.93661334485855,30.0
235797,139.8297569413438,30.606239881670785,40.0
235800,22.326378699232244,19.431943573667706,40.0
235807,7.1019976496443675,11.4759289163227,35.0
235811,118.87447135248146,53.42208571640173,55.0
235812,18.305631669945335,6.567372177263406,15.0
235815,33.002910700829354,14.690575574328244,40.0
235817,5.40232149494468,3.983786548310446,40.0
235818,9.59749045032628,4.619812526535856,60.0
235822,47.696640195438405,21.07295458137986,65.0
235825,3.522308285589011,3.1632736184906864,20.0
235826,99.60139070222269,28.699572624878385,55.0
235827,40.18918872081121,21.81755465735062,65.0
235836,3.9138170390365605,4.501758035951904,35.0
235842,171.33881147688444,38.16485063853176,70.0
235844,96.47357635228079,33.11855626051689,50.0
235845,6.283705794075795,4.52499126923497,30.0
235856,10.289758018350577,11.653785902011474,20.0
235857,23.082197379242217,12.292466215358132,65.0
235858,8.630832385865585,15.369047462807064,20.0
235863,69.0062454205445,20.17720752765397,35.0
235864,85.5195584843189,46.97530493658685,60.0
235872,214.74663430584175,47.250374433097576,30.0
235874,18.7275579924008,10.746815190690596,60.0
235875,70.77374153574279,34.05840424391648,55.0
235877,123.96825444408069,62.84317538292259,60.0
235879,2.94836508404014,1.599906611036026,40.0
235881,114.94516374264276,61.51495788288133,45.0
235882,21.06972244925583,11.41326181007544,35.0
235885,51.726829749157915,28.667385419249,45.0
235886,61.28732364585845,26.31711616042036,50.0
235887,63.93829981260504,24.772155763693327,50.0
235888,36.8815642892989,19.945038498513703,45.0
235889,193.77974255532715,61.38650729087782,45.0
235891,9.280575632774672,8.627718921231383,35.0
235893,49.49207997695452,25.865233767101124,60.0
235898,100.42569908087083,41.97898709247006,45.0
235899,132.21129894473833,48.92073905406468,45.0
235904,88.8769656077327,57.60164407388602,50.0
235905,110.51228705802863,22.72571529556296,50.0
235907,68.4721818877529,33.87662788357536,60.0
235909,18.397048207552128,18.27686955260128,20.0
235913,46.402952640397324,51.98029212661635,20.0
235915,46.69727023659711,26.381011965250995,75.0
235920,43.24879994692867,48.42155889573099,25.0
235923,78.30015308270747,24.82981251643151,70.0
235930,44.431992401229195,19.28446764796349,45.0
235933,44.11291059191342,14.56522864851263,40.0
235936,38.77036917541176,31.70042372113583,70.0
235937,79.9856113037532,32.943838224873424,50.0
235940,28.948408552715016,18.17621189864332,40.0
235941,125.7119181522377,35.72487624086319,45.0
235944,19.002301369027585,9.629088172268592,50.0
235950,34.393074994061855,45.655441852221614,30.0
235952,13.510761201898267,8.703123575233,50.0
235953,61.34259015484116,29.0823791510009,50.0
235954,41.619645614572455,21.794959445701387,45.0
235963,21.632252723369824,14.952385556214272,75.0
235964,163.63663888025908,57.6626313561753,55.0
235966,53.582786550055594,51.7601519138756,30.0
235967,40.037379968745014,29.356065613487427,35.0
235969,162.66758151321454,46.76348444006168,70.0
235972,47.59328840044468,28.670831672521267,35.0
235973,149.66225417600273,67.08352504338046,60.0
235975,18.09428473644662,18.178895731741022,45.0
235976,48.149795102843704,28.17523764533053,85.0
235977,24.210504196246365,8.420492425790428,65.0
235978,33.97176535083018,13.667628734881095,50.0
235980,52.87966552987273,43.46818003282869,65.0
235981,117.82667436071623,46.360834106334885,40.0
235984,12.859094827308695,7.216363057952359,55.0
235985,21.45039182685966,9.241572861023078,45.0
235987,59.07579741250278,39.0201331286036,65.0
235988,38.665469517952936,28.72009310184808,45.0
235990,3.87891001819601,2.603901297858201,20.0
235992,33.70215944668365,27.795081508143944,60.0
235993,87.47209607828384,29.005554895257607,45.0
236013,10.562475863734313,6.265723595953695,45.0
236015,29.940990553624808,18.1251531390031,45.0
236018,73.09650672917176,30.400879636229448,50.0
236028,47.617893181829174,25.012942135457752,45.0
236029,44.0824135431868,29.22551551257373,30.0
236030,80.56614903254642,29.67444030456619,80.0
236031,17.888255075883258,14.28035506690224,35.0
236032,94.15167630576747,33.033507183629,65.0
236051,51.03346884207211,64.54075325080885,20.0
236056,47.56995854227634,19.775096710718937,65.0
236058,79.52023500026196,22.931955873517506,45.0
236061,37.2915909285171,20.96838466262793,55.0
236065,38.72721719140213,28.56608631245085,70.0
236067,61.423559157605666,57.32775517501456,55.0
236072,16.527358539214294,9.04432162898859,55.0
236074,15.866820731469483,11.092251628403286,45.0
236075,80.55380964609297,30.345466599238268,45.0
236076,34.58260406465579,41.58108079072628,30.0
236077,60.96327821102062,39.00700770711885,70.0
236080,140.8492334404118,31.7254056381586,60.0
236082,7.605105099882816,6.549253246753247,30.0
236083,77.18145407055748,25.97014988946821,65.0
236089,249.62222879564834,22.9645808732659,40.0
236091,18.682736955828283,12.092547806526666,45.0
236093,99.13425691166873,44.82818887035334,50.0
236095,286.96967549203004,53.10314122068893,50.0
236096,21.624422983700974,26.18555005838209,35.0
236100,8.647599183028252,8.207640343082334,50.0
236105,74.98930400934728,63.18565063181354,35.0
236106,42.51388272021169,18.32814255319562,65.0
236112,40.309425313466775,14.621913406220244,40.0
236114,66.98771876375591,24.83075478576989,35.0
236115,41.830929832026,16.400232858319562,35.0
236117,51.74341914054418,47.74871318483972,45.0
236120,131.09682073422942,65.54352048725589,45.0
236121,84.42261501063676,50.406530325952936,55.0
236124,50.27184157412955,43.84698007519651,55.0
236127,43.69843145562936,31.22020946845494,60.0
236130,31.010708974693962,24.679472291363805,45.0
236134,73.35131851497357,36.38509308062309,55.0
236139,127.33175303017629,49.08183330208853,80.0
236140,44.16322545403705,20.76417790608636,35.0
236143,100.40570621606088,39.02226583141098,55.0
236144,158.744470150776,58.65220589294342,70.0
236148,44.232002809275144,19.226796408546416,55.0
236149,93.95650093126645,30.314545787367727,60.0
236151,6.223638954717694,8.482223311346257,30.0
236155,272.582801594476,30.09832519705516,10.0
236157,111.41904865593969,23.98556044894437,30.0
236164,59.47306460037199,21.750959211279763,20.0
236165,106.70450410773898,30.635120422025143,65.0
236167,132.11342341250366,37.50133876310231,70.0
236168,108.10300388571397,28.964974382936514,80.0
236169,43.52774172820155,25.35366940045252,40.0
236170,80.43949364540089,34.34743980427573,30.0
236175,68.26328449898327,29.06067665858883,40.0
236176,26.204698878713913,22.00088447058992,35.0
